28.8346 	EXP 	grating: autoDraw = False
28.8346 	EXP 	grating: ori = np.float64(-1.5)
28.8346 	EXP 	fixation: autoDraw = True
28.9148 	EXP 	Device response: <KeyPress from None: t=28.820420042029582, value=left, duration=0.09189712494844571>
29.3259 	INFO 	Keyboard events cleared
29.3258 	EXP 	grating: autoDraw = True
29.3305 	EXP 	fixation: autoDraw = False
29.6133 	EXP 	grating: autoDraw = False
29.9101 	EXP 	Device response: <KeyPress from None: t=29.89699845900759, value=left, duration=None>
29.9136 	DATA 	Keypress: left
29.9170 	EXP 	fixation: autoDraw = False
29.9170 	EXP 	grating: autoDraw = False
29.9170 	EXP 	grating: ori = np.float64(-1.5)
29.9170 	EXP 	fixation: autoDraw = True
30.0268 	EXP 	Device response: <KeyPress from None: t=29.89699845900759, value=left, duration=0.1204927500220947>
30.4093 	INFO 	Keyboard events cleared
30.4092 	EXP 	grating: autoDraw = True
30.4131 	EXP 	fixation: autoDraw = False
30.6962 	EXP 	grating: autoDraw = False
30.8768 	EXP 	Device response: <KeyPress from None: t=30.87227516702842, value=left, duration=None>
30.8804 	DATA 	Keypress: left
30.8836 	EXP 	fixation: autoDraw = False
30.8836 	EXP 	grating: autoDraw = False
30.8836 	EXP 	grating: ori = np.float64(1.5)
30.8836 	EXP 	fixation: autoDraw = True
30.9806 	EXP 	Device response: <KeyPress from None: t=30.87227516702842, value=left, duration=0.10416370799066499>
31.3760 	INFO 	Keyboard events cleared
31.3759 	EXP 	grating: autoDraw = True
31.3805 	EXP 	fixation: autoDraw = False
31.6639 	EXP 	grating: autoDraw = False
31.8433 	EXP 	Device response: <KeyPress from None: t=31.840393625025172, value=right, duration=None>
31.8469 	DATA 	Keypress: right
31.8500 	EXP 	fixation: autoDraw = False
31.8500 	EXP 	grating: autoDraw = False
31.8500 	EXP 	grating: ori = np.float64(1.0)
31.8500 	EXP 	fixation: autoDraw = True
31.9604 	EXP 	Device response: <KeyPress from None: t=31.840393625025172, value=right, duration=0.10801016696495935>
32.3309 	INFO 	Keyboard events cleared
32.3308 	EXP 	grating: autoDraw = True
32.3468 	EXP 	fixation: autoDraw = False
32.6259 	EXP 	grating: autoDraw = False
32.6768 	EXP 	Device response: <KeyPress from None: t=32.672552334028296, value=right, duration=None>
32.6808 	DATA 	Keypress: right
32.6842 	EXP 	fixation: autoDraw = False
32.6842 	EXP 	grating: autoDraw = False
32.6842 	EXP 	grating: ori = np.float64(-1.0)
32.6842 	EXP 	fixation: autoDraw = True
32.7936 	EXP 	Device response: <KeyPress from None: t=32.672552334028296, value=right, duration=0.10787741595413536>
33.1760 	INFO 	Keyboard events cleared
33.1759 	EXP 	grating: autoDraw = True
33.1797 	EXP 	fixation: autoDraw = False
33.4625 	EXP 	grating: autoDraw = False
33.5938 	EXP 	Device response: <KeyPress from None: t=33.59222616703482, value=right, duration=None>
33.5980 	DATA 	Keypress: right
33.6013 	EXP 	fixation: autoDraw = False
33.6013 	EXP 	grating: autoDraw = False
33.6013 	EXP 	grating: ori = np.float64(-1.5)
33.6013 	EXP 	fixation: autoDraw = True
33.7103 	EXP 	Device response: <KeyPress from None: t=33.59222616703482, value=right, duration=0.11245845799567178>
33.8433 	EXP 	Device response: <KeyPress from None: t=33.837103875004686, value=left, duration=None>
33.8467 	DATA 	Keypress: left
33.9437 	EXP 	Device response: <KeyPress from None: t=33.837103875004686, value=left, duration=0.10059829201782122>
34.0927 	INFO 	Keyboard events cleared
34.0926 	EXP 	grating: autoDraw = True
34.0965 	EXP 	fixation: autoDraw = False
34.3795 	EXP 	grating: autoDraw = False
34.5605 	EXP 	Device response: <KeyPress from None: t=34.55128012498608, value=right, duration=None>
34.5647 	DATA 	Keypress: right
34.5681 	EXP 	fixation: autoDraw = False
34.5681 	EXP 	grating: autoDraw = False
34.5681 	EXP 	grating: ori = np.float64(-2.0)
34.5681 	EXP 	fixation: autoDraw = True
34.6811 	EXP 	Device response: <KeyPress from None: t=34.55128012498608, value=right, duration=0.12821458402322605>
35.0595 	INFO 	Keyboard events cleared
35.0594 	EXP 	grating: autoDraw = True
35.0641 	EXP 	fixation: autoDraw = False
35.3469 	EXP 	grating: autoDraw = False
35.4473 	EXP 	Device response: <KeyPress from None: t=35.44321158400271, value=right, duration=None>
35.4506 	DATA 	Keypress: right
35.4594 	EXP 	fixation: autoDraw = False
35.4594 	EXP 	grating: autoDraw = False
35.4594 	EXP 	grating: ori = np.float64(2.5)
35.4594 	EXP 	fixation: autoDraw = True
35.5772 	EXP 	Device response: <KeyPress from None: t=35.44321158400271, value=right, duration=0.1286240000044927>
35.9428 	INFO 	Keyboard events cleared
35.9427 	EXP 	grating: autoDraw = True
35.9470 	EXP 	fixation: autoDraw = False
36.2302 	EXP 	grating: autoDraw = False
36.3153 	EXP 	Device response: <KeyPress from None: t=36.31314341700636, value=left, duration=None>
36.3184 	DATA 	Keypress: left
36.3260 	EXP 	fixation: autoDraw = False
36.3260 	EXP 	grating: autoDraw = False
36.3260 	EXP 	grating: ori = np.float64(3.0)
36.3260 	EXP 	fixation: autoDraw = True
36.3987 	EXP 	Device response: <KeyPress from None: t=36.31314341700636, value=left, duration=0.08042379200924188>
36.8094 	INFO 	Keyboard events cleared
36.8092 	EXP 	grating: autoDraw = True
36.8139 	EXP 	fixation: autoDraw = False
36.8308 	EXP 	Device response: <KeyPress from None: t=36.829301166988444, value=right, duration=None>
36.8339 	DATA 	Keypress: right
36.8427 	EXP 	fixation: autoDraw = False
36.8427 	EXP 	grating: autoDraw = False
36.8427 	EXP 	grating: ori = np.float64(-3.0)
36.8427 	EXP 	fixation: autoDraw = True
