delay,freq,condtion,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,textbox.text,button.numClicks,button.timesOn,button.timesOff,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,polygon.started,polygon_2.started,key_resp.started,polygon.stopped,trial.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,beep.started,sound_1.started,sound_1.stopped,beep.stopped,response.started,text.started,textbox.started,button.started,response.stopped,trials.textbox.text,trials.button.numClicks,trials.button.timesOn,trials.button.timesOff,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
0.7,1000,exp,29,13,1,space,0.2932517910012393,None,500,1,[4.404799249999996],[4.404804167001203],1,13,29,12,840.6658358749992,,840.6596085000001,840.6658358749992,841.6575078330006,841.6575078330006,841.6575078330006,841.9585028750007,space,0.2932517910012393,None,841.9598637500003,842.6668042916665,842.9733702079993,842.9552677079992,842.957204667,842.9733702079993,842.9733702079993,842.9733702079993,847.3784826249994,500,1,[4.404799249999996],[4.404804167001203],01,001,2025-11-10_21h20.08.283,Intentional Binding,,2025.1.1,120.40250557617891,2025-11-10 21h20.37.757503 +0530,
0.1,1000,exp,30,14,1,space,1.305189500000779,None,640,1,[6.715127625000605],[6.715133208001134],1,14,30,7,847.3851013750009,,847.3787049170005,847.3851013750009,848.3739252079995,848.3739252079995,848.3833075420007,849.6853316670004,space,1.305189500000779,None,849.6865849580008,849.7893922086662,850.0946306250007,850.0778832920005,850.0793707079993,850.0946306250007,850.0946306250007,850.0946306250007,856.8100654579994,640,1,[6.715127625000605],[6.715133208001134],01,001,2025-11-10_21h20.08.283,Intentional Binding,,2025.1.1,120.40250557617891,2025-11-10 21h20.37.757503 +0530,
0.7,1000,exp,31,15,1,space,2.091252541000358,None,343,1,[25.01647050000065],[25.016475500000524],1,15,31,15,856.8163469169995,,856.8102791250003,856.8163469169995,857.8070617079993,857.8070617079993,857.8070617079993,859.9021487919999,space,2.091252541000358,None,859.9035345829998,860.6063493336662,860.9120495000006,860.8953817919992,860.8967713750008,860.9120495000006,860.9120495000006,860.9120495000006,885.928848083,343,1,[25.01647050000065],[25.016475500000524],01,001,2025-11-10_21h20.08.283,Intentional Binding,,2025.1.1,120.40250557617891,2025-11-10 21h20.37.757503 +0530,
0.7,400,unexp,32,0,2,space,117.65328562500144,None,280,1,[8.237065000001166],[8.237070041001061],2,0,32,3,885.9338437919996,,885.9290759579999,885.9338437919996,886.9244658749994,886.9244658749994,886.9244658749994,1004.5791847500004,space,117.65328562500144,None,1004.5805970830006,1005.2884759996671,1005.5948133330003,1005.5766727080008,1005.5785619170001,1005.5948133330003,1005.5948133330003,1005.5948133330003,1013.8321794580006,280,1,[8.237065000001166],[8.237070041001061],01,001,2025-11-10_21h20.08.283,Intentional Binding,,2025.1.1,120.40250557617891,2025-11-10 21h20.37.757503 +0530,
0.7,1000,exp,33,1,2,space,0.10125620899998466,None,422,1,[6.200560457999018],[6.200565667000774],2,1,33,12,1013.8377271249992,,1013.8323999999993,1013.8377271249992,1014.8283833749992,1014.8283833749992,1014.8283833749992,1014.9401831670002,space,0.10125620899998466,None,1014.9415792920008,1015.6449851246673,1015.9489290420006,1015.9327978330002,1015.9342656669996,1015.9489290420006,1015.9489290420006,1015.9489290420006,1022.1497972920006,422,1,[6.200560457999018],[6.200565667000774],01,001,2025-11-10_21h20.08.283,Intentional Binding,,2025.1.1,120.40250557617891,2025-11-10 21h20.37.757503 +0530,
0.1,1000,exp,34,2,2,space,15.788125582999783,None,409,1,[5.253558458000043],[5.253564166998331],2,2,34,7,1022.1548160000002,,1022.1500046250003,1022.1548160000002,1023.1450528749992,1023.1450528749992,1023.1450528749992,1038.9409746670008,space,15.788125582999783,None,1038.9424307080008,1039.0481746246662,1039.3616823329994,1039.344430792,1039.3461040000002,1039.3616823329994,1039.3616823329994,1039.3616823329994,1044.6155631250003,409,1,[5.253558458000043],[5.253564166998331],01,001,2025-11-10_21h20.08.283,Intentional Binding,,2025.1.1,120.40250557617891,2025-11-10 21h20.37.757503 +0530,
0.1,1000,exp,35,3,2,space,0.06150295800034655,None,226,1,[3.603347083000699],[3.6033520410001074],2,3,35,4,1044.6219660000006,,1044.615773292,1044.6219660000006,1045.6126322920009,1045.6126322920009,1045.6126322920009,1045.6804212080006,space,0.06150295800034655,None,1045.6818282919994,1045.789480124666,1046.0965578329997,1046.0780662079997,1046.0799815419996,1046.0965578329997,1046.0965578329997,1046.0965578329997,1049.7002135000002,226,1,[3.603347083000699],[3.6033520410001074],01,001,2025-11-10_21h20.08.283,Intentional Binding,,2025.1.1,120.40250557617891,2025-11-10 21h20.37.757503 +0530,
0.1,1000,exp,36,4,2,space,0.3031910000008793,None,100,1,[3.981041416000153],[3.981046666000111],2,4,36,10,1049.7054278329997,,1049.7004346249996,1049.7054278329997,1050.6960582079992,1050.6960582079992,1050.6960582079992,1051.0080858330002,space,0.3031910000008793,None,1051.0094450830002,1051.1154003336671,1051.4293271669994,1051.4113190829994,1051.4130362079995,1051.4293271669994,1051.4293271669994,1051.4293271669994,1055.410681458001,100,1,[3.981041416000153],[3.981046666000111],01,001,2025-11-10_21h20.08.283,Intentional Binding,,2025.1.1,120.40250557617891,2025-11-10 21h20.37.757503 +0530,
0.7,1000,exp,37,5,2,space,0.14095370799986995,None,430,1,[8.021415625000373],[8.021420208000563],2,5,37,9,1055.4226210830002,,1055.4108916669993,1055.4226210830002,1056.4063787920004,1056.4063787920004,1056.4129837500004,1056.5583100830008,space,0.14095370799986995,None,1056.5601913749997,1057.2623055416664,1057.568379583001,1057.5508347920004,1057.5522600000004,1057.568379583001,1057.568379583001,1057.568379583001,1065.590097458,430,1,[8.021415625000373],[8.021420208000563],01,001,2025-11-10_21h20.08.283,Intentional Binding,,2025.1.1,120.40250557617891,2025-11-10 21h20.37.757503 +0530,
0.4,1000,exp,38,6,2,space,1.9502675410003576,None,327,1,[5.37952525000037],[5.379530208001597],2,6,38,8,1065.5950452920006,,1065.5903522080007,1065.5950452920006,1066.5822723750007,1066.5822723750007,1066.5908162079995,1068.5421270419993,space,1.9502675410003576,None,1068.543562625,1068.946509749667,1069.2530984580007,1069.235215625,1069.2366678750004,1069.2530984580007,1069.2530984580007,1069.2530984580007,1074.6329423749994,327,1,[5.37952525000037],[5.379530208001597],01,001,2025-11-10_21h20.08.283,Intentional Binding,,2025.1.1,120.40250557617891,2025-11-10 21h20.37.757503 +0530,
0.7,1000,exp,39,7,2,space,0.6057134579987178,None,600,1,[9.074680666000859],[9.074686208001367],2,7,39,6,1074.6396136250005,,1074.6331585000007,1074.6396136250005,1075.6305687500007,1075.6305687500007,1075.6305687500007,1076.2421652499997,space,0.6057134579987178,None,1076.2436495000002,1076.9466291246665,1077.2534404580001,1077.2354272920002,1077.2368482500005,1077.2534404580001,1077.2534404580001,1077.2534404580001,1086.328437917,600,1,[9.074680666000859],[9.074686208001367],01,001,2025-11-10_21h20.08.283,Intentional Binding,,2025.1.1,120.40250557617891,2025-11-10 21h20.37.757503 +0530,
0.1,1000,exp,40,8,2,space,0.9265077089985425,None,80,1,[4.125287374999971],[4.125292790999083],2,8,40,13,1086.3401477919997,,1086.328647458,1086.3401477919997,1087.3232260000004,1087.3232260000004,1087.3281604999993,1088.2591939579997,space,0.9265077089985425,None,1088.2606427499995,1088.3624585416676,1088.6685190419994,1088.6517337919995,1088.653476167001,1088.6685190419994,1088.6685190419994,1088.6685190419994,1092.794130958,80,1,[4.125287374999971],[4.125292790999083],01,001,2025-11-10_21h20.08.283,Intentional Binding,,2025.1.1,120.40250557617891,2025-11-10 21h20.37.757503 +0530,
0.4,400,unexp,41,9,2,space,0.25767637500030105,None,275,1,[7.482591792000676],[7.482598458000211],2,9,41,2,1092.7993905000003,,1092.7943436250007,1092.7993905000003,1093.7910189169997,1093.7910189169997,1093.7978600000006,1094.0595472919995,space,0.25767637500030105,None,1094.0611694170002,1094.4640571246675,1094.768824625,1094.7519151670003,1094.7536401670004,1094.768824625,1094.768824625,1094.768824625,1102.2517492080005,275,1,[7.482591792000676],[7.482598458000211],01,001,2025-11-10_21h20.08.283,Intentional Binding,,2025.1.1,120.40250557617891,2025-11-10 21h20.37.757503 +0530,
0.4,400,unexp,42,10,2,space,0.0673817089991644,None,560,1,[1.2464272910001455],[1.2464321660008864],2,10,42,1,1102.2585641669993,,1102.2519629170001,1102.2585641669993,1103.247699042,1103.247699042,1103.247699042,1103.3259851250004,space,0.0673817089991644,None,1103.3273305420007,1103.7304089166666,1104.0378615419995,1104.0195854169997,1104.0210288750004,1104.0378615419995,1104.0378615419995,1104.0378615419995,1105.2845984169999,560,1,[1.2464272910001455],[1.2464321660008864],01,001,2025-11-10_21h20.08.283,Intentional Binding,,2025.1.1,120.40250557617891,2025-11-10 21h20.37.757503 +0530,
0.7,1000,exp,43,11,2,space,0.20452308300082223,None,150,1,[7.294191916000273],[7.294197291001183],2,11,43,15,1105.290419125,,1105.2848038749999,1105.290419125,1106.2806262079994,1106.2806262079994,1106.2806262079994,1106.4929315419995,space,0.20452308300082223,None,1106.4939455420008,1107.197044374667,1107.50311125,1107.485712875001,1107.4873270419994,1107.50311125,1107.50311125,1107.50311125,1114.7976189580004,150,1,[7.294191916000273],[7.294197291001183],01,001,2025-11-10_21h20.08.283,Intentional Binding,,2025.1.1,120.40250557617891,2025-11-10 21h20.37.757503 +0530,
0.4,1000,exp,44,12,2,space,1.8930496249995485,None,267,1,[4.874954167000396],[4.874959374999889],2,12,44,5,1114.8078895420003,,1114.7978323749994,1114.8078895420003,1115.7915108750003,1115.7915108750003,1115.7975035,1117.6932943749998,space,1.8930496249995485,None,1117.6946817499993,1118.0974565416675,1118.4030640830006,1118.3865140830003,1118.3879708330005,1118.4030640830006,1118.4030640830006,1118.4030640830006,1123.2783266250008,267,1,[4.874954167000396],[4.874959374999889],01,001,2025-11-10_21h20.08.283,Intentional Binding,,2025.1.1,120.40250557617891,2025-11-10 21h20.37.757503 +0530,
0.4,1000,exp,45,13,2,space,0.8595402920000197,None,573,1,[3.6474825410004996],[3.647487791000458],2,13,45,11,1123.2840570419994,,1123.2785358750007,1123.2840570419994,1124.2747828749998,1124.2747828749998,1124.2813862500007,1125.1433324169993,space,0.8595402920000197,None,1125.144646875,1125.5476463746675,1125.85504975,1125.8371186669992,1125.8389016250003,1125.85504975,1125.85504975,1125.85504975,1129.5028455829997,573,1,[3.6474825410004996],[3.647487791000458],01,001,2025-11-10_21h20.08.283,Intentional Binding,,2025.1.1,120.40250557617891,2025-11-10 21h20.37.757503 +0530,
0.4,1000,exp,46,14,2,space,0.9520034580000356,None,193,1,[2.1267848330007837],[2.126790415999494],2,14,46,14,1129.5078444169994,,1129.5030570830004,1129.5078444169994,1130.498244333001,1130.498244333001,1130.498244333001,1131.4605900000006,space,0.9520034580000356,None,1131.461941083,1131.8647476666667,1132.1697244999996,1132.153171,1132.1546456670003,1132.1697244999996,1132.1697244999996,1132.1697244999996,1134.2968245419997,193,1,[2.1267848330007837],[2.126790415999494],01,001,2025-11-10_21h20.08.283,Intentional Binding,,2025.1.1,120.40250557617891,2025-11-10 21h20.37.757503 +0530,
0.1,400,unexp,47,15,2,space,0.36941029200170306,None,49,1,[3.5382490000010876],[3.538253792001342],2,15,47,0,1134.3081297080007,,1134.297034833,1134.3081297080007,1135.2919472499998,1135.2919472499998,1135.2981204169992,1135.6662034170004,space,0.36941029200170306,None,1135.6676248330004,1135.7749247916674,1136.0819135830006,1136.0639408749994,1136.0656315420001,1136.0819135830006,1136.0819135830006,1136.0819135830006,1139.6204820420007,49,1,[3.5382490000010876],[3.538253792001342],01,001,2025-11-10_21h20.08.283,Intentional Binding,,2025.1.1,120.40250557617891,2025-11-10 21h20.37.757503 +0530,
0.4,1000,exp,48,0,3,space,0.23682374999953026,None,165,1,[6.999203708001005],[6.999208625000392],3,0,48,11,1139.6263678750001,,1139.6207025420008,1139.6263678750001,1140.6155495830008,1140.6155495830008,1140.6257957920006,1140.8604726249996,space,0.23682374999953026,None,1140.8618403330001,1141.2653246246666,1141.5693592080006,1141.5534265000006,1141.5548852499996,1141.5693592080006,1141.5693592080006,1141.5693592080006,1148.5688832920005,165,1,[6.999203708001005],[6.999208625000392],01,001,2025-11-10_21h20.08.283,Intentional Binding,,2025.1.1,120.40250557617891,2025-11-10 21h20.37.757503 +0530,
0.4,1000,exp,49,1,3,space,0.10017304200118815,None,104,1,[7.454099042000962],[7.454104333999567],3,1,49,8,1148.5750372919993,,1148.5690835829992,1148.5750372919993,1149.5659882500004,1149.5659882500004,1149.5659882500004,1149.667838333,space,0.10017304200118815,None,1149.6695438330007,1150.076073874667,1150.3820539169992,1150.364322042,1150.366249875,1150.3820539169992,1150.3820539169992,1150.3820539169992,1157.836467792,104,1,[7.454099042000962],[7.454104333999567],01,001,2025-11-10_21h20.08.283,Intentional Binding,,2025.1.1,120.40250557617891,2025-11-10 21h20.37.757503 +0530,
0.7,1000,exp,50,2,3,space,0.07913812500009954,None,645,1,[4.765506457999436],[4.765512082998612],3,2,50,6,1157.8420205420007,,1157.8366767919997,1157.8420205420007,1158.832967542001,1158.832967542001,1158.832967542001,1158.9172167920005,space,0.07913812500009954,None,1158.91858675,1159.626434541666,1159.931703667,1159.9145935420001,1159.9162831249996,1159.931703667,1159.931703667,1159.931703667,1164.6975258330003,645,1,[4.765506457999436],[4.765512082998612],01,001,2025-11-10_21h20.08.283,Intentional Binding,,2025.1.1,120.40250557617891,2025-11-10 21h20.37.757503 +0530,
0.1,1000,exp,51,3,3,space,0.47351091600103246,None,222,1,[9.15614425000058],[9.156149250000453],3,3,51,4,1164.7092271250003,,1164.6977334170006,1164.7092271250003,1165.69310925,1165.69310925,1165.6998892079991,1166.1779628330005,space,0.47351091600103246,None,1166.1793253329997,1166.2821643746668,1166.5876403750008,1166.5707182080005,1166.5724661250006,1166.5876403750008,1166.5876403750008,1166.5876403750008,1175.744104333,222,1,[9.15614425000058],[9.156149250000453],01,001,2025-11-10_21h20.08.283,Intentional Binding,,2025.1.1,120.40250557617891,2025-11-10 21h20.37.757503 +0530,
0.7,1000,exp,52,4,3,space,0.21465050000006158,None,902,1,[1.8481830000000627],[1.848188707999725],3,4,52,12,1175.7489956249992,,1175.7443199169993,1175.7489956249992,1176.7432490419997,1176.7432490419997,1176.7432490419997,1176.961890167,space,0.21465050000006158,None,1176.963638583,1177.6658524996658,1177.9712949170007,1177.9550115000002,1177.956444542,1177.9712949170007,1177.9712949170007,1177.9712949170007,1179.819838042,902,1,[1.8481830000000627],[1.848188707999725],01,001,2025-11-10_21h20.08.283,Intentional Binding,,2025.1.1,120.40250557617891,2025-11-10 21h20.37.757503 +0530,
0.7,1000,exp,53,5,3,space,0.5737943749991246,None,311,1,[4.460260500000004],[4.460266083000533],3,5,53,15,1179.8259540420004,,1179.8200533750005,1179.8259540420004,1180.8161419999997,1180.8161419999997,1180.8161419999997,1181.3950862500005,space,0.5737943749991246,None,1181.3964479999995,1182.0999889586658,1182.4046634170008,1182.3882164999995,1182.3897097499994,1182.4046634170008,1182.4046634170008,1182.4046634170008,1186.865237,311,1,[4.460260500000004],[4.460266083000533],01,001,2025-11-10_21h20.08.283,Intentional Binding,,2025.1.1,120.40250557617891,2025-11-10 21h20.37.757503 +0530,
0.1,1000,exp,54,6,3,space,0.034488667000914575,None,59,1,[2.2317634169994562],[2.2317687920003664],3,6,54,7,1186.8767396250005,,1186.8654383329995,1186.8767396250005,1187.8602195420008,1187.8602195420008,1187.8664614999998,1187.9014448750004,space,0.034488667000914575,None,1187.90283275,1188.0028889996668,1188.3167979579994,1188.2991796250008,1188.3010677500006,1188.3167979579994,1188.3167979579994,1188.3167979579994,1190.5488977919995,59,1,[2.2317634169994562],[2.2317687920003664],01,001,2025-11-10_21h20.08.283,Intentional Binding,,2025.1.1,120.40250557617891,2025-11-10 21h20.37.757503 +0530,
0.4,400,unexp,55,7,3,space,0.22209604199997557,None,451,1,[2.3719009589985944],[2.3719062089985528],3,7,55,2,1190.5602436249992,,1190.54911575,1190.5602436249992,1191.5437349999993,1191.5437349999993,1191.5505509579998,1191.7685847079993,space,0.22209604199997557,None,1191.7700542500006,1192.1772019586663,1192.4822922500007,1192.4655942919999,1192.4671847080008,1192.4822922500007,1192.4822922500007,1192.4822922500007,1194.854504125,451,1,[2.3719009589985944],[2.3719062089985528],01,001,2025-11-10_21h20.08.283,Intentional Binding,,2025.1.1,120.40250557617891,2025-11-10 21h20.37.757503 +0530,
0.7,400,unexp,56,8,3,space,0.26552620900110924,None,743,1,[6.253637167001216],[6.253642292000222],3,8,56,3,1194.8597114999993,,1194.8547203750004,1194.8597114999993,1195.8503472499997,1195.8503472499997,1195.8503472499997,1196.1186976249992,space,0.26552620900110924,None,1196.1203620420001,1196.8272800416673,1197.1331295,1197.1158740829997,1197.1175869580002,1197.1331295,1197.1331295,1197.1331295,1203.3870722499996,743,1,[6.253637167001216],[6.253642292000222],01,001,2025-11-10_21h20.08.283,Intentional Binding,,2025.1.1,120.40250557617891,2025-11-10 21h20.37.757503 +0530,
0.7,1000,exp,57,9,3,space,0.5297479159999057,None,377,1,[4.897319375000734],[4.897324875000777],3,9,57,9,1203.3933329579995,,1203.3872915419997,1203.3933329579995,1204.3831394169993,1204.3831394169993,1204.3831394169993,1204.9191880420003,space,0.5297479159999057,None,1204.9205805830006,1205.6276173746667,1205.9336314579996,1205.916116167,1205.9178168750004,1205.9336314579996,1205.9336314579996,1205.9336314579996,1210.8312684579996,377,1,[4.897319375000734],[4.897324875000777],01,001,2025-11-10_21h20.08.283,Intentional Binding,,2025.1.1,120.40250557617891,2025-11-10 21h20.37.757503 +0530,
0.4,1000,exp,58,10,3,space,0.5044779170002585,None,836,1,[3.7806793749987264],[3.7806849169992347],3,10,58,14,1210.8364792920001,,1210.8315010000006,1210.8364792920001,1211.8275052919998,1211.8275052919998,1211.833697,1212.3354571250002,space,0.5044779170002585,None,1212.336827833,1212.7446763336668,1213.0525372499997,1213.0328431670005,1213.0344452499994,1213.0525372499997,1213.0525372499997,1213.0525372499997,1216.8335375419992,836,1,[3.7806793749987264],[3.7806849169992347],01,001,2025-11-10_21h20.08.283,Intentional Binding,,2025.1.1,120.40250557617891,2025-11-10 21h20.37.757503 +0530,
0.1,400,unexp,59,11,3,space,0.4262027090007905,None,248,1,[4.112017916999321],[4.112023333998877],3,11,59,0,1216.844198375,,1216.8337419170002,1216.844198375,1217.827833583,1217.827833583,1217.8339883749995,1218.2628005829993,space,0.4262027090007905,None,1218.2641580420004,1218.367269833667,1218.6701807499994,1218.655796125,1218.6572740829997,1218.6701807499994,1218.6701807499994,1218.6701807499994,1222.7825376670007,248,1,[4.112017916999321],[4.112023333998877],01,001,2025-11-10_21h20.08.283,Intentional Binding,,2025.1.1,120.40250557617891,2025-11-10 21h20.37.757503 +0530,
0.1,1000,exp,60,12,3,space,0.4840898330003256,None,573,1,[3.327188750001369],[3.3271936670007562],3,12,60,13,1222.7942459999995,,1222.7827448749995,1222.7942459999995,1223.7780295419998,1223.7780295419998,1223.7847406250003,1224.2701515000008,space,0.4840898330003256,None,1224.2711254999995,1224.3781853746661,1224.684201,1224.6666190830001,1224.6683102919997,1224.684201,1224.684201,1224.684201,1228.0117242920005,573,1,[3.327188750001369],[3.3271936670007562],01,001,2025-11-10_21h20.08.283,Intentional Binding,,2025.1.1,120.40250557617891,2025-11-10 21h20.37.757503 +0530,
0.1,1000,exp,61,13,3,space,0.28250712500084774,None,192,1,[2.9529657080001925],[2.9529707500005316],3,13,61,10,1228.0166302920006,,1228.0119527919996,1228.0166302920006,1229.001728917001,1229.001728917001,1229.0113650830008,1229.2863794999994,space,0.28250712500084774,None,1229.2877114999992,1229.3951166246663,1229.7012641250003,1229.6833444170006,1229.6849564170006,1229.7012641250003,1229.7012641250003,1229.7012641250003,1232.6545504999995,192,1,[2.9529657080001925],[2.9529707500005316],01,001,2025-11-10_21h20.08.283,Intentional Binding,,2025.1.1,120.40250557617891,2025-11-10 21h20.37.757503 +0530,
0.4,400,unexp,62,14,3,space,1.1711167080011364,None,968,1,[3.8750312920001306],[3.87503687500066],3,14,62,1,1232.6607682079994,,1232.65475625,1232.6607682079994,1233.6510842499993,1233.6510842499993,1233.6510842499993,1234.8300586250007,space,1.1711167080011364,None,1234.831613708,1235.2342588336671,1235.5407863330001,1235.5234558329994,1235.5251480419993,1235.5407863330001,1235.5407863330001,1235.5407863330001,1239.416138875,968,1,[3.8750312920001306],[3.87503687500066],01,001,2025-11-10_21h20.08.283,Intentional Binding,,2025.1.1,120.40250557617891,2025-11-10 21h20.37.757503 +0530,
0.4,1000,exp,63,15,3,space,0.8819503329996223,None,688,1,[8.106730584000616],[8.10673591700106],3,15,63,5,1239.4279679169995,,1239.4163452920002,1239.4279679169995,1240.4115618750002,1240.4115618750002,1240.4178965829997,1241.2970459169992,space,0.8819503329996223,None,1241.2986076670004,1241.701771041666,1242.008485542001,1241.9902177080003,1241.9919529580002,1242.008485542001,1242.008485542001,1242.008485542001,1250.1155456670003,688,1,[8.106730584000616],[8.10673591700106],01,001,2025-11-10_21h20.08.283,Intentional Binding,,2025.1.1,120.40250557617891,2025-11-10 21h20.37.757503 +0530,
0.4,1000,exp,64,0,4,space,0.24455250000028173,None,580,1,[4.4903044999991835],[4.490310249999311],4,0,64,8,1250.120673292,,1250.1157776670007,1250.120673292,1251.1121523330003,1251.1121523330003,1251.1190853330008,1251.3642321669995,space,0.24455250000028173,None,1251.3658167920003,1251.768606249667,1252.0745905000003,1252.057629125,1252.0590970419998,1252.0745905000003,1252.0745905000003,1252.0745905000003,1256.5652170829999,580,1,[4.4903044999991835],[4.490310249999311],01,001,2025-11-10_21h20.08.283,Intentional Binding,,2025.1.1,120.40250557617891,2025-11-10 21h20.37.757503 +0530,
0.4,400,unexp,65,1,4,space,0.2813252920004743,None,465,1,[2.5817554160003056],[2.5817608750003274],4,1,65,1,1256.5705050420001,,1256.5654257080005,1256.5705050420001,1257.56236025,1257.56236025,1257.5691472500002,1257.8477335829994,space,0.2813252920004743,None,1257.8493448749996,1258.2520143336662,1258.5570067919998,1258.540358917,1258.5421203330006,1258.5570067919998,1258.5570067919998,1258.5570067919998,1261.1390889169998,465,1,[2.5817554160003056],[2.5817608750003274],01,001,2025-11-10_21h20.08.283,Intentional Binding,,2025.1.1,120.40250557617891,2025-11-10 21h20.37.757503 +0530,
0.1,1000,exp,66,2,4,space,0.5775196670001606,None,326,1,[3.068441958999756],[3.0684472089997143],4,2,66,13,1261.1450096669996,,1261.1393001249999,1261.1450096669996,1262.1352687079998,1262.1352687079998,1262.1352687079998,1262.7252656670007,space,0.5775196670001606,None,1262.7258205830003,1262.8294329996663,1263.1372484170006,1263.1178855830003,1263.120415583,1263.1372484170006,1263.1372484170006,1263.1372484170006,1266.2059990420003,326,1,[3.068441958999756],[3.0684472089997143],01,001,2025-11-10_21h20.08.283,Intentional Binding,,2025.1.1,120.40250557617891,2025-11-10 21h20.37.757503 +0530,
0.4,1000,exp,67,3,4,space,0.09175841599972046,None,229 ,1,[2.239801334000731],[2.239806875000795],4,3,67,11,1266.211854917001,,1266.2062112080002,1266.211854917001,1267.2021325000005,1267.2021325000005,1267.2021325000005,1267.2976621670005,space,0.09175841599972046,None,1267.298928708,1267.701871833666,1268.0086964170005,1267.9912486249996,1267.9930381670001,1268.0086964170005,1268.0086964170005,1268.0086964170005,1270.248835167,229 ,1,[2.239801334000731],[2.239806875000795],01,001,2025-11-10_21h20.08.283,Intentional Binding,,2025.1.1,120.40250557617891,2025-11-10 21h20.37.757503 +0530,
0.7,1000,exp,68,4,4,space,0.2467603750010312,None,778,1,[3.1952732919999107],[3.19527887500044],4,4,68,6,1270.2546118749997,,1270.2490534999997,1270.2546118749997,1271.2461548329993,1271.2461548329993,1271.2530234170008,1271.4978185420005,space,0.2467603750010312,None,1271.499211458,1272.2020037496661,1272.5054102079994,1272.4903893749997,1272.491941667,1272.5054102079994,1272.5054102079994,1272.5054102079994,1275.7010112919997,778,1,[3.1952732919999107],[3.19527887500044],01,001,2025-11-10_21h20.08.283,Intentional Binding,,2025.1.1,120.40250557617891,2025-11-10 21h20.37.757503 +0530,
0.7,1000,exp,69,5,4,space,0.32796187500025553,None,380,1,[6.826047582999308],[6.826053167000282],4,5,69,15,1275.712426958,,1275.701213417,1275.712426958,1276.6959197079996,1276.6959197079996,1276.702278750001,1277.031348083001,space,0.32796187500025553,None,1277.032954458,1277.735507458667,1278.0395005419996,1278.0242667080001,1278.0257702920007,1278.0395005419996,1278.0395005419996,1278.0395005419996,1284.865871,380,1,[6.826047582999308],[6.826053167000282],01,001,2025-11-10_21h20.08.283,Intentional Binding,,2025.1.1,120.40250557617891,2025-11-10 21h20.37.757503 +0530,
0.1,400,unexp,70,6,4,space,0.18190654099998937,None,231,1,[7.1764168749996315],[7.176422415999696],4,6,70,0,1284.870294208,,1284.8660750830004,1284.870294208,1285.863111875,1285.863111875,1285.863111875,1286.0481184580003,space,0.18190654099998937,None,1286.049345042,1286.152534541667,1286.4580445829997,1286.4410379580004,1286.4425161670006,1286.4580445829997,1286.4580445829997,1286.4580445829997,1293.6347814580004,231,1,[7.1764168749996315],[7.176422415999696],01,001,2025-11-10_21h20.08.283,Intentional Binding,,2025.1.1,120.40250557617891,2025-11-10 21h20.37.757503 +0530,
0.4,400,unexp,71,7,4,space,0.3298814580011822,None,178,1,[3.743301374999646],[3.743307000000641],4,7,71,2,1293.6461155830002,,1293.635014333,1293.6461155830002,1294.6301737920003,1294.6301737920003,1294.6373747079997,1294.9650490420008,space,0.3298814580011822,None,1294.9664170830001,1295.369370374667,1295.6747186249995,1295.6575424580005,1295.6590542079994,1295.6747186249995,1295.6747186249995,1295.6747186249995,1299.4183544579992,178,1,[3.743301374999646],[3.743307000000641],01,001,2025-11-10_21h20.08.283,Intentional Binding,,2025.1.1,120.40250557617891,2025-11-10 21h20.37.757503 +0530,
0.4,1000,exp,72,8,4,space,0.2743032079997647,None,610,1,[2.9672319580004114],[2.9672384160003276],4,8,72,14,1299.4296446249991,,1299.4185700420003,1299.4296446249991,1300.4135547080004,1300.4135547080004,1300.4204652919998,1300.698565625,space,0.2743032079997647,None,1300.6999610830007,1301.102836291666,1301.4062124169996,1301.3914012919995,1301.392743292001,1301.4062124169996,1301.4062124169996,1301.4062124169996,1304.3737917920007,610,1,[2.9672319580004114],[2.9672384160003276],01,001,2025-11-10_21h20.08.283,Intentional Binding,,2025.1.1,120.40250557617891,2025-11-10 21h20.37.757503 +0530,
0.7,400,unexp,73,9,4,space,0.2954153339996992,None,404,1,[8.114109792000818],[8.114115624999613],4,9,73,3,1304.3795791249995,,1304.3740087080005,1304.3795791249995,1305.3705525000005,1305.3705525000005,1305.3705525000005,1305.6709233330002,space,0.2954153339996992,None,1305.6722720420003,1306.3803525836668,1306.6858121250007,1306.6691515420007,1306.6710873329994,1306.6858121250007,1306.6858121250007,1306.6858121250007,1314.8002649999999,404,1,[8.114109792000818],[8.114115624999613],01,001,2025-11-10_21h20.08.283,Intentional Binding,,2025.1.1,120.40250557617891,2025-11-10 21h20.37.757503 +0530,
